Date,MARICOPA,"20"" Soil Temp - Max","20"" Soil Temp - Mean","20"" Soil Temp - Min","4"" Soil Temp - Max","4"" Soil Temp - Mean","4"" Soil Temp - Min",Actual Vapor Pressure - Daily Mean,Air Temp - Max,Air Temp - Mean,Air Temp - Min,Dewpoint - Daily Mean,Heat Units,Max Wind Speed,Precipitation - Total,RH - Max,RH - Mean,RH - Min,Reference ET,Reference ET Penman-Monteith,Solar Rad. - Total,VPD - Mean,Wind Direction Std Dev,Wind Speed - Mean,Wind Vector Direction,Wind Vector Magnitude,Daily AQI Value,Daily Mean PM10 Concentration
2015_17,106,22.15714286,21.87142857,21.64285714,26.52857143,22.58571429,19.02857143,0.76,32.85714286,23.95714286,13.77142857,2.585714286,9.785714286,9.3,0.072857143,63.58571429,30.58571429,11.37142857,7.714285714,6.942857143,27.31285714,2.462857143,57.14285714,2.371428571,216.4285714,1.242857143,20.05714286,21.68
2015_18,97,22.78571429,22.5,22.25714286,25.54285714,22.04285714,18.92857143,1.005714286,28.2,21.54285714,14.41428571,6.385714286,8.485714286,9.185714286,2.031428571,71.84285714,41.41428571,18.82857143,7.028571429,6.457142857,26.61285714,1.674285714,49.14285714,2.9,211.7142857,1.942857143,19.84285714,21.74714286
2015_19,71,22.51428571,22.22857143,22,25.55714286,22.35714286,19.14285714,0.918571429,29.01428571,21.87142857,13.8,5.1,8.5,9.357142857,4.571428571,70.88571429,39.72857143,17.97142857,7.014285714,6.6,25.65714286,1.85,52.14285714,2.857142857,198.2857143,1.814285714,21.47142857,23.10857143
2015_20,113,22.47142857,22.21428571,21.98571429,26.01428571,22.4,19.01428571,0.878571429,29.75714286,22.35714286,14.58571429,4.657142857,9.285714286,7.842857143,0,70.95714286,36,15.01428571,7.342857143,6.642857143,27.72571429,1.928571429,49.28571429,2.328571429,221,1.542857143,25.24285714,27.43857143
2015_21,88,23.6,23.34285714,23.17142857,29.01428571,25.05714286,21.27142857,0.828571429,34.64285714,26.34285714,16.88571429,4.085714286,11.74285714,6.271428571,0,57.77142857,26.98571429,11.44285714,7.757142857,6.914285714,28.76428571,2.8,66.85714286,1.714285714,192.2857143,0.542857143,27.41428571,29.73714286
2015_22,89,25.57142857,25.27142857,25.05714286,30.1,26.71428571,23.62857143,0.987142857,36.81428571,28.24285714,19.58571429,4.814285714,13.4,7.942857143,1.015714286,58.84285714,30.01428571,11.84285714,7.6,7.4,25.37857143,3.064285714,56,2.2,176.2857143,1.171428571,27.1,29.5
2015_23,68,25.61428571,25.37142857,25.18571429,30.12857143,26.81428571,23.71428571,1.312857143,36.64285714,29.31428571,21.37142857,9.928571429,14.22857143,6.671428571,0,62.68571429,34.9,15.65714286,7.085714286,6.914285714,24.86142857,2.927142857,56.57142857,1.971428571,227.2857143,1.028571429,21.45714286,23.20714286
2015_24,93,27.97142857,27.61428571,27.38571429,34.11428571,30.05714286,26.37142857,0.867142857,43.28571429,34.41428571,23.91428571,4.571428571,15.68571429,7.514285714,0,37.1,17.3,7.385714286,9.814285714,9.057142857,30.36428571,4.851428571,57,2.142857143,211.2857143,1.114285714,34.01428571,37.64857143
2015_25,88,28.98571429,28.7,28.54285714,34.92857143,31.2,27.95714286,1.28,42.48571429,34.64285714,26.17142857,10.12857143,16.35714286,8.442857143,0,50.45714286,24.94285714,10.97142857,9.2,8.842857143,28.77,4.414285714,60.71428571,2.228571429,202.8571429,0.914285714,37.97142857,42.89571429
2015_26,94,30.01428571,29.72857143,29.51428571,34.6,31.7,29.1,1.864285714,39.91428571,32.94285714,25.92857143,16.21428571,16.22857143,9.771428571,0.145714286,67.57142857,39.52857143,20.2,7.685714286,8.085714286,23.99428571,3.278571429,49.42857143,2.657142857,193.4285714,1.671428571,29.28571429,31.91
2015_27,106,29.24285714,28.94285714,28.68571429,33.35714286,29.85714286,26.81428571,1.492857143,39.14285714,31.78571429,24.02857143,12.34285714,15.54285714,10.2,0,61.1,34.02857143,16.88571429,8.6,8.785714286,25.75428571,3.36,40,3.014285714,180.1428571,2.342857143,24.2,26.15714286
2015_28,112,29.87142857,29.55714286,29.32857143,34.85714286,31.44285714,28.64285714,1.582857143,40.02857143,32.45714286,24.88571429,13.52857143,15.9,10.14285714,0.362857143,61.15714286,35.1,17.57142857,7.585714286,7.742857143,24.22428571,3.458571429,53.57142857,2.314285714,173.7142857,1.342857143,29.32857143,31.74
2015_29,126,29.8,29.54285714,29.31428571,34.61428571,30.95714286,27.88571429,1.615714286,39.28571429,32.34285714,25.25714286,13.48571429,15.91428571,7.857142857,0,60.67142857,36.3,18.72857143,7.742857143,7.628571429,25.84285714,3.378571429,48.85714286,2.1,216.4285714,1.328571429,20.21428571,21.92142857
2015_30,126,30.54285714,30.35714286,30.15714286,36.4,32.65714286,29.6,1.707142857,40.01428571,32.84285714,25.72857143,14.3,16.15714286,10.11428571,0.942857143,64.81428571,37.54285714,18.44285714,7.371428571,7.457142857,23.94571429,3.427142857,56.57142857,2.057142857,193.5714286,1.071428571,29.31428571,33.18285714
2015_31,100,31.71428571,31.41428571,31.18571429,36.92857143,33.22857143,30.04285714,1.661428571,41.57142857,33.78571429,25.9,14,16.24285714,8.485714286,0.435714286,65.18571429,35.41428571,15.38571429,7.671428571,7.571428571,24.42857143,3.782857143,58.57142857,2.042857143,188.4285714,0.985714286,26.31428571,28.96857143
2015_32,149,30.37142857,30.15714286,29.97142857,34.1,30.91428571,28.25714286,1.895714286,41.58571429,33.64285714,25.82857143,16.35714286,16.08571429,9.1,1.922857143,72.85714286,40.35714286,17.14285714,7.157142857,7.057142857,23.89142857,3.54,58.14285714,1.9,133.1428571,0.928571429,33.61428571,37.62
2015_33,97,31.71428571,31.48571429,31.25714286,36.35714286,33.12857143,30.3,1.73,41.52857143,34.6,27.5,14.98571429,16.7,8.371428571,0,53.11428571,32.87142857,17.54285714,8.328571429,8.3,25.48285714,3.912857143,50.14285714,2.5,212.2857143,1.571428571,30.65714286,33.12428571
2015_34,147,31.25714286,31.05714286,30.88571429,35.18571429,31.85714286,29.2,1.954285714,40.31428571,32.42857143,25.4,16.91428571,16.07142857,11.11428571,0.544285714,72.55714286,43.55714286,19.88571429,6.857142857,6.928571429,22.76428571,3.082857143,60.14285714,2.028571429,136.1428571,0.928571429,34,38.53857143
2015_35,140,30.88571429,30.61428571,30.4,33.44285714,30.62857143,28.11428571,1.87,37.4,30.12857143,23.47142857,16.18571429,15.11428571,10.95714286,0.072857143,74.51428571,46.97142857,22.84285714,6.3,6.628571429,20.7,2.554285714,45,2.657142857,132.2857143,1.814285714,27.02857143,30.82428571
2015_36,145,29.35714286,29.21428571,29.05714286,32.24285714,29.61428571,27.44285714,1.91,37.01428571,30.61428571,24.27142857,16.67142857,15.41428571,7.342857143,0,71.71428571,45.88571429,25.88571429,4.871428571,5.1,16.44142857,2.59,58,1.742857143,192.1428571,0.857142857,26.45714286,28.67857143
2015_37,164,30.02857143,29.8,29.6,32.9,29.98571429,27.52857143,1.615714286,37.37142857,29.35714286,21.91428571,13.75714286,14.58571429,9.3,0.035714286,73.42857143,42.57142857,19.42857143,6.142857143,6.142857143,20.79857143,2.621428571,56.71428571,2.214285714,164.1428571,1.142857143,22.05714286,23.95285714
2015_38,185,28.75714286,28.55714286,28.37142857,30.97142857,28.05714286,25.54285714,1.74,36.38571429,28.9,21.24285714,14.92857143,14.1,8.714285714,0,75.52857143,47.72857143,25.37142857,5.842857143,5.614285714,18.99,2.405714286,53.14285714,2.3,82.85714286,1.428571429,20.07142857,21.67714286
2015_39,140,28.9,28.54285714,28.28571429,31.68571429,28.37142857,25.38571429,1.121428571,38.45714286,29.22857143,20.11428571,8.257142857,13.87142857,6.585714286,0,57.72857143,29.91428571,12.31428571,6.328571429,5.6,20.95,3.164285714,60.42857143,1.685714286,167.1428571,0.785714286,33.54285714,36.53428571
2015_40,126,25.84285714,25.62857143,25.45714286,26.84285714,24.05714286,21.71428571,1.495714286,30.98571429,23.72857143,16.95714286,12.81428571,10.81428571,9.671428571,0.834285714,85.38571429,55.25714286,28.35714286,4.828571429,4.614285714,16.82857143,1.56,46.85714286,2.4,171,1.757142857,18.91428571,20.45142857
2015_41,140,26.75714286,26.48571429,26.27142857,28.97142857,26.24285714,23.82857143,1.518571429,35.07142857,26.24285714,18.82857143,13.02857143,12.82857143,6.528571429,0.978571429,76.95714286,47.91428571,22.41428571,4.071428571,4.171428571,14.65428571,2.037142857,59.85714286,1.757142857,157.2857143,0.857142857,29.5,32.20285714
2015_42,124,24.45714286,24.22857143,24.01428571,24.37142857,21.94285714,19.77142857,1.588571429,27.77142857,20.75714286,15.08571429,13.62857143,8.642857143,8.185714286,4.571428571,93,67.37142857,33.25714286,3.228571429,3.042857143,14.99,0.948571429,62.71428571,1.514285714,129.8571429,0.585714286,13.5,14.66714286
2015_43,120,23.45714286,23.3,23.15714286,24.72857143,21.91428571,19.51428571,1.23,28.61428571,20.48571429,13.67142857,9.857142857,8.414285714,6.128571429,0.4,84.18571429,54.85714286,23.31428571,3.328571429,3.142857143,13.97571429,1.288571429,61.28571429,1.571428571,176.2857143,0.714285714,21.31428571,23.07285714
2015_44,129,22.12857143,21.88571429,21.65714286,22.4,19.4,16.8,0.911428571,24.72857143,16.02857143,8.7,5.385714286,5.085714286,5.914285714,0.29,85.02857143,54.3,22.97142857,3.271428571,2.785714286,15.11428571,1.024285714,60.57142857,1.571428571,189.7142857,0.785714286,17.11428571,18.47571429
2015_45,135,20.17142857,19.95714286,19.74285714,20.54285714,17.3,14.51428571,0.601428571,24.51428571,14.2,5.028571429,-0.514285714,4.228571429,4.385714286,0,75.4,41.2,15.01428571,2.857142857,2.028571429,14.54571429,1.142857143,56.85714286,0.728571429,179.5714286,0.328571429,26.92857143,29.13142857
2015_46,118,18.44285714,18.25714286,18.08571429,18.22857143,15.41428571,12.92857143,0.68,20.75714286,12.3,4.514285714,0.942857143,2.628571429,5.528571429,0.217142857,85.54285714,50.14285714,22.31428571,2.457142857,1.957142857,13.11285714,0.847142857,55.85714286,1.014285714,171.4285714,0.514285714,24.05714286,25.93857143
2015_47,101,17.9,17.74285714,17.52857143,18.02857143,15.21428571,12.8,0.587142857,21.71428571,12.71428571,4.385714286,-0.7,3.114285714,5.571428571,0,69.38571429,42.7,20.64285714,2.542857143,2.157142857,11.95,0.991428571,56.14285714,1.357142857,214.8571429,0.7,34.1,38.57285714
2015_48,219,15.81428571,15.61428571,15.4,15.52857143,12.1,9.142857143,0.384285714,19.84285714,8.385714286,-1.3,-6.285714286,1.885714286,4.342857143,0,73.38571429,38.94285714,14.11428571,2.542857143,1.814285714,13.69571429,0.827142857,67.57142857,1.042857143,190.4285714,0.314285714,34.25714286,38.38142857
2015_49,149,15.47142857,15.37142857,15.22857143,15.8,13.15714286,10.77142857,0.568571429,22.11428571,11.87142857,2.771428571,-1.357142857,2.985714286,5.357142857,0.181428571,74.02857143,43.68571429,20.27142857,2.271428571,2.128571429,10.54142857,0.924285714,60,1.557142857,176.4285714,0.771428571,39.68571429,45.35
2015_50,105,14.02857143,13.74285714,13.52857143,12.74285714,9.814285714,7.342857143,0.532857143,15.01428571,5.928571429,-1.671428571,-2.1,0.442857143,4.185714286,0.254285714,90.48571429,59.68571429,27.48571429,1.6,1.357142857,11.14142857,0.454285714,64.28571429,1.214285714,167,0.414285714,18.6,20.14428571
2015_51,77,13.67142857,13.45714286,13.3,13.9,11.52857143,9.514285714,0.725714286,16.52857143,10.07142857,3.414285714,1.142857143,1.128571429,7.185714286,0,82.84285714,57.62857143,33.01428571,2,1.9,9.825714286,0.565714286,56.71428571,2.171428571,183.7142857,1.228571429,19.71428571,21.21285714
2015_52,75,12.87142857,12.68571429,12.5,13.07142857,9.728571429,7.014285714,0.432857143,16.12857143,6.642857143,-1.9,-5.042857143,0.742857143,5.528571429,0,73.44285714,45.7,24.6,2.271428571,1.814285714,12.78,0.617142857,60.71428571,1.514285714,201.7142857,0.742857143,25.84285714,28.8
2016_1,85,13.55714286,13.38571429,13.17142857,13.38571429,11.72857143,10.2,0.947142857,15.55714286,11.02857143,6.571428571,5.828571429,0.857142857,7.614285714,3.991428571,91.51428571,73.92857143,49.71428571,1.4,1.7,7.914285714,0.4,41.14285714,2.671428571,137.1428571,2.057142857,8.814285714,9.464285714
2016_2,97,12.45714286,12.28571429,12.1,12.78571429,9.685714286,7.042857143,0.717142857,16.51428571,7.714285714,0.614285714,2.114285714,0.828571429,4.442857143,0,94.88571429,71.5,32.01428571,1.742857143,1.414285714,12.31,0.385714286,67.42857143,1.071428571,165.8571429,0.328571429,17.18571429,18.60857143
2016_3,94,12.92857143,12.8,12.64285714,15.08571429,11.8,8.871428571,0.707142857,20.51428571,10.67142857,2.114285714,1.828571429,2.228571429,5.228571429,0,90.87142857,59.87142857,23.1,2.314285714,1.871428571,13.21714286,0.662857143,64.42857143,1.114285714,196.5714286,0.414285714,22.32857143,24.20571429
2016_4,110,13.41428571,13.27142857,13.08571429,15.81428571,12.18571429,9.142857143,0.522857143,20.61428571,10.62857143,1.885714286,-2.371428571,2.257142857,5.757142857,0,77.92857143,44.45714286,17.48571429,3,2.4,14.76,0.854285714,62.14285714,1.471428571,189.4285714,0.7,24.82857143,26.92714286
2016_5,103,12.81428571,12.5,12.12857143,13.61428571,10.04285714,7.1,0.458571429,17.05714286,8.814285714,0.657142857,-4.4,1.371428571,9.285714286,0.617142857,78.77142857,43.45714286,18.58571429,3.185714286,2.828571429,14.60571429,0.777142857,44.71428571,2.457142857,256,1.8,22.65714286,25.09714286
2016_6,73,13.24285714,12.97142857,12.74285714,18.18571429,13.75714286,9.928571429,0.571428571,27.6,15.02857143,3.671428571,-1.014285714,5.357142857,4.314285714,0,70.65714286,37.94285714,12.24285714,3.885714286,2.985714286,17.48857143,1.331428571,68.85714286,1.1,117.1428571,0.314285714,28.01428571,30.82285714
2016_7,70,15.55714286,15.34285714,15.17142857,19.4,15.72857143,12.42857143,0.625714286,28.64285714,16.88571429,6.385714286,0.257142857,6.257142857,4.685714286,0,72.74285714,36.51428571,12.4,3.985714286,3.442857143,16.81,1.474285714,69.14285714,1.314285714,201.4285714,0.371428571,33.15714286,36.24857143
2016_8,97,15.9,15.72857143,15.52857143,20.4,16.2,12.45714286,0.474285714,26.64285714,16.04285714,4.985714286,-3.571428571,5.142857143,6.771428571,0,64.9,29.34285714,11.05714286,5.057142857,4.085714286,20.07,1.514285714,57.57142857,1.828571429,198.1428571,1.014285714,30.85714286,34.04714286
2016_9,89,17.12857143,16.88571429,16.67142857,21.7,17.71428571,14.05714286,0.544285714,30.52857143,18.85714286,7.257142857,-1.728571429,7.214285714,4.271428571,0,61.44285714,28.38571429,9.8,4.757142857,3.885714286,19.56857143,1.832857143,71,1.171428571,175.4285714,0.3,38.65714286,42.72571429
2016_10,97,17.42857143,17.27142857,17.1,21.74285714,18.12857143,14.9,0.558571429,25.5,17.02857143,8.514285714,-1.414285714,5.342857143,7.485714286,0,62.68571429,31.7,14.17142857,5.285714286,4.7,20.53,1.502857143,47.71428571,2.314285714,208.5714286,1.557142857,40.62857143,45.26714286
2016_11,87,18.24285714,18.1,17.88571429,24.4,19.84285714,15.84285714,0.537142857,29.45714286,18.94285714,7.5,-2.071428571,6.814285714,6.057142857,0,60.48571429,27.77142857,10.91428571,5.857142857,4.742857143,23.52571429,1.835714286,65.71428571,1.485714286,171.5714286,0.542857143,35.81428571,39.11
2016_12,91,19.94285714,19.5,19.2,24.48571429,20.32857143,16.54285714,0.431428571,28.64285714,19.58571429,8.9,-5.057142857,6.771428571,7.471428571,0,50.4,20.68571429,8.571428571,7,5.728571429,25.48,2.024285714,54.28571429,2.157142857,201,1.314285714,34.11428571,37.71428571
2016_13,102,18.9,18.57142857,18.3,22.62857143,18.67142857,15.12857143,0.517142857,25.24285714,17.07142857,8.114285714,-2.642857143,5.085714286,8.2,0,55.8,28.31428571,12.47142857,6.271428571,5.385714286,24.21428571,1.567142857,49.57142857,2.414285714,172.7142857,1.685714286,34.28571429,38.64428571
2016_14,81,20.32857143,19.77142857,19.4,24.52857143,20.47142857,16.84285714,0.725714286,31.57142857,21.85714286,11.4,0.957142857,8.757142857,8.657142857,0.327142857,73.6,32.15714286,10.88571429,6.085714286,5.414285714,23.46428571,2.084285714,63.57142857,1.728571429,182,0.728571429,32.01428571,36.67857143
2016_15,79,21.2,20.41428571,19.94285714,24.94285714,20.6,16.91428571,0.871428571,26.92857143,19.62857143,11.3,4.1,6.671428571,8.414285714,0.69,74.55714286,42.81428571,17.77142857,6.2,5.5,24.34142857,1.532857143,56.28571429,2.3,189.2857143,1.328571429,23.27142857,28.22714286
2016_16,93,22.22857143,21.48571429,21.01428571,27.54285714,22.68571429,18.28571429,0.535714286,32.5,23.08571429,11.81428571,-2.071428571,9.114285714,8.228571429,0,49.54285714,21.57142857,8.114285714,7.9,6.714285714,28.20714286,2.512857143,61.42857143,2.057142857,256.5714286,0.957142857,26.22857143,28.32142857
2016_17,84,21.88571429,21.68571429,21.5,26.92857143,22.8,19.14285714,0.592857143,27.47142857,20.28571429,12.72857143,-0.9,7.457142857,10.57142857,0,51.62857143,26.77142857,12.22857143,8.057142857,7.128571429,28.08857143,1.885714286,40.71428571,3.271428571,224.4285714,2.428571429,41.61428571,48.99714286
2016_18,70,23.12857143,22.52857143,22.07142857,27.67142857,23.65714286,19.91428571,0.822857143,31.07142857,22.87142857,13.5,3.728571429,8.971428571,9,0.035714286,68.08571429,34.51428571,14.58571429,7.971428571,7.128571429,28.52,2.174285714,52.71428571,2.614285714,139.5714286,1.657142857,26.35714286,28.66714286
2016_19,72,23.47142857,23.02857143,22.71428571,29.68571429,24.97142857,20.72857143,0.811428571,34.28571429,25.57142857,14.88571429,3.714285714,10.58571429,6.8,0,61.15714286,28.42857143,11.74285714,7.8,6.871428571,28.70428571,2.711428571,60,1.814285714,204.5714286,0.857142857,25.01428571,27.06
2016_20,84,24.55714286,24.4,24.2,31.12857143,26.8,22.97142857,0.847142857,33.62857143,25.68571429,16.6,4.142857143,11.52857143,9.857142857,0.072857143,59.1,28.55714286,11.9,9.171428571,8.457142857,29.47428571,2.597142857,49.71428571,3.128571429,201.7142857,2.128571429,28.97142857,32.54857143
2016_21,76,25.75714286,25.1,24.65714286,30.42857143,26.18571429,22.14285714,0.612857143,32.54285714,24.35714286,14.82857143,-0.142857143,10.37142857,8.285714286,0,40.65714286,21.98571429,10.25714286,8.828571429,7.771428571,31.14571429,2.601428571,48.28571429,2.414285714,205.8571429,1.557142857,36.28571429,39.8
2016_22,58,25.71428571,25.38571429,25.18571429,33.51428571,28.7,24.11428571,0.591428571,39.92857143,30.51428571,19.31428571,-0.771428571,13.55714286,7.685714286,0,39.12857143,15.07142857,5.871428571,9.857142857,8.942857143,31.30428571,4.12,51.28571429,2.342857143,223.4285714,1.428571429,33.97142857,36.95285714
2016_23,89,28.55714286,28.18571429,27.92857143,35.12857143,31.24285714,27.55714286,1.074285714,41.2,32.75714286,23.34285714,6.571428571,15.42857143,8.214285714,0.217142857,46.61428571,23.71428571,12.5,9.114285714,8.685714286,28.56857143,4.122857143,57.42857143,2.314285714,224.5714286,1.157142857,39.92857143,43.7
2016_24,65,28.24285714,27.97142857,27.71428571,34.57142857,30.01428571,25.65714286,0.64,39.6,30.31428571,19.04285714,0.271428571,13.6,7.9,0,39.01428571,16.65714286,6.514285714,9.542857143,8.385714286,31.53714286,3.961428571,55.42857143,1.971428571,215,1.057142857,33.51428571,37.34571429
2016_25,80,30.12857143,29.81428571,29.55714286,38.64285714,34.1,29.78571429,1.015714286,44.5,36.2,26.28571429,6.928571429,16.42857143,7.971428571,0,35.42857143,18.21428571,9.385714286,9.857142857,9.442857143,29.09857143,5.248571429,50,2.357142857,217.2857143,1.485714286,41.67142857,46.59714286
2016_26,87,31.9,31.55714286,31.25714286,36.97142857,33.64285714,30.82857143,1.807142857,39.51428571,33.27142857,26.35714286,15.62857143,16.25714286,10,0,66.75714286,38.38571429,20.8,7.114285714,7.457142857,22.54,3.461428571,56.57142857,2.357142857,141.2857143,1.242857143,34.1,38.50285714
2016_27,67,31.7,31.3,31.01428571,37.98571429,33.58571429,29.34285714,1.241428571,42.68571429,35.01428571,26.4,9.857142857,16.51428571,7.257142857,0,43.3,23.34285714,12.51428571,9.514285714,9.142857143,29.43857143,4.57,55.85714286,2.342857143,213.5714286,1.228571429,27.27142857,29.80714286
2016_28,65,32.14285714,31.82857143,31.61428571,38.32857143,34.12857143,29.98571429,1.072857143,43.3,35.4,26.35714286,7.657142857,16.4,8.485714286,0,42.08571429,19.8,10.27142857,9.814285714,9.342857143,29.55285714,4.878571429,56.85714286,2.385714286,250.1428571,1.242857143,36.01428571,39.39142857
2016_29,77,32.4,32.11428571,31.94285714,38.17142857,34.24285714,30.8,1.71,42.32857143,35.02857143,27.25714286,14.81428571,16.64285714,11.24285714,0.652857143,61.58571429,32.84285714,15.61428571,8.328571429,8.5,25.81857143,4.095714286,58.57142857,2.385714286,147.2857143,1.157142857,42.04285714,50.29857143
2016_30,79,33.35714286,33,32.74285714,38.71428571,35.11428571,31.82857143,1.778571429,42.38571429,35.45714286,27.64285714,15.45714286,16.65714286,12.2,0.907142857,60.61428571,33.41428571,17.74285714,8.942857143,9.242857143,26.93714286,4.167142857,58,2.942857143,235.8571429,1.442857143,37.88571429,43.23428571
2016_31,79,31.78571429,31.55714286,31.31428571,36.1,32.32857143,29.58571429,2.395714286,37.74285714,31.12857143,25.42857143,20.22857143,15.95714286,8.842857143,1.522857143,84.88571429,55.87142857,28.42857143,6.457142857,6.685714286,22.80857143,2.237142857,48.85714286,2.371428571,139.1428571,1.528571429,21.67142857,23.69571429
2016_32,97,31.74285714,31.5,31.28571429,37.82857143,33.61428571,30.01428571,1.974285714,39.64285714,33.08571429,26.45714286,16.71428571,16.4,9.842857143,0.798571429,70.91428571,42.2,21.7,7.442857143,7.471428571,24.54285714,3.227142857,51.85714286,2.385714286,195,1.385714286,26.21428571,29.33857143
2016_33,86,32.94285714,32.68571429,32.42857143,38.27142857,34.38571429,31.07142857,1.47,41.08571429,33.45714286,25.44285714,12.55714286,16.11428571,9.585714286,0,60.31428571,30.41428571,14.97142857,8.242857143,8.228571429,25.11714286,3.864285714,57.28571429,2.528571429,185.4285714,1.185714286,31.68571429,34.67714286
2016_34,91,31.17142857,30.87142857,30.62857143,35.01428571,30.98571429,27.58571429,1.554285714,38.04285714,30.61428571,23.27142857,13.32857143,15.18571429,9.514285714,0,67.14285714,37.48571429,17.64285714,7.385714286,7.057142857,24.75285714,2.967142857,61.14285714,2.171428571,205.5714286,0.9,22.91428571,25.63428571
2016_35,52,30.51428571,30.31428571,30.08571429,34.98571429,30.97142857,27.35714286,1.408571429,39.85714286,31.67142857,22.84285714,11.44285714,15.1,9.728571429,0.035714286,59.48571429,31.97142857,14.3,7.671428571,7.228571429,24.56857143,3.451428571,54.28571429,2.1,119.8571429,1.228571429,27.62857143,30.78
2016_36,64,29.84285714,29.57142857,29.38571429,34.38571429,30.32857143,26.7,1.487142857,37.38571429,29.62857143,21.48571429,11.2,14.31428571,6.857142857,0.362857143,65.15714286,39.25714286,20.62857143,6.685714286,6.3,22.41,2.847142857,52.42857143,2.128571429,201.8571429,1.214285714,26.32857143,28.84428571
2016_37,63,29.97142857,29.65714286,29.37142857,32.58571429,29.21428571,26.12857143,1.11,37.37142857,28.55714286,19.52857143,7.585714286,13.5,6.9,0,56.88571429,29.92857143,12.62857143,6.814285714,6.214285714,22.28714286,2.995714286,53.14285714,2.028571429,165,1.257142857,31.1,33.68857143
2016_38,68,27.8,27.51428571,27.22857143,29.44285714,26.38571429,23.4,1.341428571,34.75714286,26.8,17.92857143,9.142857143,12.37142857,8.185714286,0,69.82857143,38.7,18.78571429,5.685714286,5.457142857,19.07571429,2.352857143,51.42857143,2.242857143,234.5714286,1.442857143,34.08571429,39.42285714
2016_39,71,26.22857143,26.02857143,25.81428571,28.54285714,25.28571429,22.65714286,1.43,33.6,25.7,18.35714286,11.65714286,12.31428571,9.357142857,0.362857143,76.84285714,45.64285714,21.64285714,5.4,5.2,18.46142857,2.008571429,51.85714286,2.314285714,76.85714286,1.528571429,32.05714286,38.13428571
2016_40,90,25.17142857,24.9,24.64285714,26.24285714,23.11428571,20.18571429,1.092857143,31.7,23.18571429,14.2,7.071428571,9.842857143,6.757142857,0.617142857,75.04285714,41.25714286,16.55714286,4.985714286,4.385714286,18.77142857,1.917142857,63.42857143,1.685714286,152,0.828571429,29.31428571,31.84285714
2016_41,85,24.91428571,24.64285714,24.44285714,27.74285714,24.08571429,20.67142857,0.822857143,35.01428571,24.58571429,13.74285714,3.542857143,10.55714286,4.757142857,0,60.05714286,28.64285714,10.81428571,5.257142857,4.242857143,19.49142857,2.484285714,69,1.257142857,129.4285714,0.357142857,33.25714286,36.68571429
2016_42,94,23.9,23.67142857,23.47142857,26.37142857,22.72857143,19.47142857,0.85,34.4,24.41428571,14.5,4.5,10.78571429,6.171428571,0,57,30.12857143,13.4,5.314285714,4.471428571,18.57,2.401428571,56,1.614285714,180,0.857142857,40.38571429,45.25714286
2016_43,102,24.07142857,23.9,23.78571429,27.85714286,24.42857143,21.37142857,1.158571429,34.94285714,25.58571429,16.41428571,9,11.8,4.6,0,65.64285714,37.61428571,18.82857143,4.057142857,3.457142857,15.18428571,2.288571429,70.85714286,1.114285714,196.4285714,0.242857143,38.14285714,42.10571429
2016_44,113,23.88571429,23.62857143,23.4,25.04285714,22.21428571,19.68571429,1.175714286,28.61428571,20.51428571,13.47142857,8.8,8.285714286,5.714285714,1.741428571,76.34285714,51.92857143,27.62857143,3.271428571,2.985714286,13.72857143,1.351428571,63,1.442857143,166.5714286,0.642857143,28.97142857,31.57142857
2016_45,98,21.85714286,21.6,21.38571429,22.54285714,19.58571429,17.04285714,1.064285714,27.8,19.51428571,11.9,7.5,7.271428571,7.485714286,0,80.04285714,49.97142857,22.94285714,4.085714286,3.557142857,15.39,1.304285714,41.14285714,2.1,106.4285714,1.728571429,20.41428571,21.95714286
2016_46,101,19.91428571,19.7,19.5,20.68571429,17.4,14.45714286,0.661428571,26.82857143,16.71428571,6.742857143,0.485714286,5.514285714,5,0,72.68571429,37.52857143,12.95714286,3.442857143,2.728571429,14.25,1.387142857,63.42857143,1.342857143,201.4285714,0.614285714,39.9,45.94285714
2016_47,68,18.62857143,18.44285714,18.27142857,18.68571429,16.21428571,14,0.831428571,22.85714286,14.82857143,6.942857143,3.442857143,3.742857143,7.057142857,0.291428571,84.2,52.14285714,24.14285714,2.614285714,2.542857143,11.1,0.934285714,52.57142857,1.885714286,251,1.142857143,18.87142857,20.4
2016_48,109,16.7,16.45714286,16.21428571,15.57142857,12.91428571,10.54285714,0.625714286,16.85714286,9.428571429,2.485714286,-0.1,1.014285714,6.757142857,0.508571429,89.1,56.27142857,24.82857143,2.3,1.928571429,12.22285714,0.615714286,56,1.842857143,254.7142857,1.042857143,19.01428571,20.72857143
2016_49,98,15.24285714,15.07142857,14.87142857,15.62857143,12.62857143,9.8,0.667142857,20.22857143,10.97142857,2.228571429,0.642857143,2.142857143,3.971428571,0,80.2,52.7,29.01428571,2.057142857,1.6,11.83571429,0.722857143,70.28571429,0.985714286,201.5714286,0.242857143,30.4,33.08571429
2016_50,88,15.44285714,15.27142857,15.15714286,16.85714286,14.08571429,11.58571429,0.877142857,23.18571429,13.98571429,5.785714286,4.628571429,3.8,5.7,0.325714286,83.85714286,56.5,29.1,2.228571429,1.928571429,11.43714286,0.81,63.14285714,1.471428571,175.2857143,0.757142857,34.87142857,39.84285714
