Year,Day of Year,Station Number,Air Temp - Max,Air Temp - Min,Air Temp - Mean,RH - Max,RH - Min,RH - Mean,VPD - Mean,Solar Rad. - Total,Precipitation - Total,"2"" Soil Temp - Max","2"" Soil Temp - Min","2"" Soil Temp - Mean","4"" Soil Temp - Max","4"" Soil Temp - Min","4"" Soil Temp - Mean",Wind Speed - Mean,Wind Vector Magnitude,Wind Vector Direction,Wind Direction Std Dev,Max Wind Speed,Reference ET,Heat Units
88,328,6,24.4,-.6,10.2,65.1,13.1,36.6,1,12.98,0,18.6,7.6,12.1,18.4,10.9,14.3,1.3,.3,150,71,2.9,2.7,3.6
88,329,6,17.7,6.2,11.1,73.4,26.7,42.1,.8,4.97,0,14.2,7.8,10.7,15,10.9,13,2.9,1.6,244,53,8.5,1.5,1.4
88,330,6,9,2.3,6.2,96.2,73.5,89,.1,2.82,6,11.9,8,9.9,13.5,11,12.3,2.3,.5,94,71,4.7,-.1,0
88,331,6,13.9,3.6,7.9,96.3,69.8,89.5,.1,11.36,2,17.2,8.7,11.6,17.1,11.7,13.5,1.5,.4,312,70,3.7,1.2,.2
88,332,6,16.2,-.6,6.4,97.4,40.1,81.2,.3,12.67,0,17,6.2,10.2,16.9,9.5,12.5,1.3,.2,293,76,3.2,1.7,.7
88,333,6,19,-1.3,7.7,93.6,25.5,66.5,.5,13.77,0,16.7,4.9,9.7,16.5,8.5,11.9,1.5,.3,354,72,3.7,2.3,1.5
88,334,6,19.2,-1.1,8,95.2,23,64,.6,13.65,0,15.9,4.9,9.4,15.9,8.4,11.7,1.7,.4,320,69,4.4,2.5,1.6
88,335,6,20.8,-1.2,9.2,90.8,17.7,52.6,.7,13.51,0,15.8,4.6,9.4,15.8,8.1,11.6,1.9,1,354,57,5,2.9,2.1
88,336,6,22.8,-.6,10.9,85.9,14.4,45,1,13.61,0,17.2,5.6,11.7,18.1,9.1,13.9,2.8,2.2,65,39,9.4,4,2.9
88,337,6,24.6,1.2,12.7,72.6,15.7,39.3,1.1,13.32,0,17.1,6.5,10.9,17.2,9.8,13.1,1.9,1.1,6,53,4.2,3.2,3.7
88,338,6,21.9,.6,10,82.9,21.1,54.7,.7,12.18,0,16.7,5.8,10.6,16.7,9.3,12.7,1.4,.4,218,69,2.9,2.3,2.7
88,339,6,24.2,.8,12.3,85,14.1,46.9,1,13.02,0,16.5,6.1,10.8,16.6,9.5,12.9,2.6,1.4,51,53,8.4,3.6,3.6
88,340,6,23.3,4.5,13.8,65,29.2,45.3,1,12.33,0,19.2,7.9,12.8,18.4,11,14.3,1.7,1.1,13,48,4.9,2.8,3.6
88,341,6,22.5,2.8,11.9,84.1,17,49.2,.9,12.37,0,21.5,9.3,15.3,20.2,11.3,15.8,1.7,.1,287,80,3.8,2.7,3
88,342,6,17.9,1.2,8.2,78.9,19.5,50.6,.6,9.48,0,16.8,9.1,12.1,15.7,10.7,12.8,1.7,.4,225,70,5,1.9,1.3
88,343,6,17.5,1.4,10.6,73.6,37.3,52.1,.7,11.96,0,15.7,8.3,11.4,14.5,9.6,11.8,5.6,5,74,27,13.2,3.9,1.1
88,344,6,18,3.8,11.7,68.4,33.3,46.2,.8,8.99,0,16.3,8.5,12.2,14.9,9.8,12.3,4.9,4.4,85,23,11.3,3.2,1.4
88,345,6,18.5,3.4,10.7,88.6,38.2,59,.6,10.87,0,19,9.9,13.4,17.4,11.3,13.7,1.6,.7,80,60,6.6,1.8,1.6
88,346,6,18.1,-.8,7.6,88,42.1,67.1,.4,12.47,0,18.8,7.1,11.7,16.9,9.2,12.5,1.4,.1,28,79,3.3,2,1.2
88,347,6,20.9,-1.4,8.5,91.5,24.8,60.4,.6,12.61,0,22.3,6.5,14,21.4,8.9,15,1.4,0,193,80,3.6,2.2,2.1
88,348,6,23.9,1.7,10.7,73.6,15.3,46.4,.9,12.46,0,18.3,8.2,12.3,17.5,10.6,13.7,1.7,.3,185,74,4.7,2.7,3.5
88,349,6,21.5,.5,10,19.5,70.5,45.9,.8,11.53,0,18,6.5,11.3,16.5,9,12.6,1.5,1.1,147,41,4,2.2,2.5
88,350,6,23,6.3,13.6,51.8,15.8,34.6,1.1,10.94,0,17.8,8.9,12,16.9,10.9,13.2,2.3,.7,181,68,5.7,2.9,3.6
88,351,6,21.5,1.5,12.2,73,22,43.6,1,8.69,0,16,7,11.5,16,9.5,12.7,2.5,2.2,140,29,6.2,2.6,2.6
88,352,6,24.4,5.7,14.4,70.5,19.5,43.9,1.1,11,0,19.6,9.6,13.7,18.4,11.6,14.6,1.6,.8,216,57,3.9,2.5,4.2
88,353,6,16.4,5.4,9.8,78,43.5,61.1,.5,7.11,0,15.3,9.3,11.5,15.4,11.4,13.1,2.4,1.6,239,47,6.4,1.4,.9
88,354,6,15.4,1.2,8.4,80.3,37.3,58.5,.5,11.64,0,20.5,7.4,13.1,20.7,9.9,14.8,2.2,1.4,228,49,7,2.1,.5
88,355,6,16.1,-2.7,6.2,83.9,33.1,59.6,.5,11.52,0,16.3,6,10.5,16,9.3,12.5,1.2,.4,182,65,2.8,1.7,.6
88,356,6,16.9,1.2,7.1,88.6,35.8,61.6,.4,6.96,0,14.5,6.7,9.5,14.4,9.6,11.4,1.6,.2,47,76,6.2,1.1,.9
88,357,6,15.8,-2,6.1,92.5,32,68.9,.4,11.68,0,15.5,4.2,9,14.9,7.3,10.8,1.6,.4,164,70,3.2,1.7,.5
88,358,6,15.3,1.6,7.4,79.7,21.6,53.6,.6,12.05,0,18.1,5.5,11.6,18.5,8.2,13.3,2.6,1.2,211,59,5.9,2.4,.5
88,359,6,16.6,-3.8,5.8,74.7,20,49.1,.6,11.59,0,15,4.5,9.2,14.7,7.5,11,1.3,.1,161,77,3,1.9,.7
88,360,6,19.2,.1,9,94.6,25.1,55.5,.6,10.6,4,14.5,5.8,10,14.2,8.4,11.4,3,1.8,266,51,8.4,2.5,1.7
88,361,6,10.4,-1.3,4.9,86,38.1,62.3,.4,11.01,0,12.9,4.7,7.9,12.9,7.5,9.9,2.3,1.5,260,45,5.3,1.7,0
88,362,6,10.2,-4.4,1.3,92,26,69.3,.3,12.84,0,12.7,3,6.3,12.2,5.6,8.2,1.3,.3,143,71,3,1.6,0
88,363,6,10.8,-6.5,1,93.7,27,67.1,.3,13.01,0,18.2,2.4,8.4,18,4.9,10.1,1.4,.3,185,72,3.4,1.6,0
88,364,6,10.4,-6.3,1.3,90.5,25.8,61.4,.3,12.62,0,11.8,3.6,6.6,11.8,6.2,8.7,2,.9,255,60,4.6,1.9,0
88,365,6,11.6,-6.4,1.4,87.3,20.6,59.7,.4,12.64,0,11.7,2.6,5.7,11.2,5,7.4,1.5,.7,172,59,3,1.7,0
88,366,6,15.2,-6.7,2.7,82.1,20,55.3,.5,12.72,0,12.2,2.6,6.1,11.3,4.8,7.5,1.4,.1,184,79,2.9,1.9,.3
